id_utilisateur,age,sexe,langue,anciennete_mois,nb_interventions_totales,taux_annulation,type_abonnement,depense_totale_estimee,score_satisfaction,target_service,est_abonne
375,78,F,fr,1,7,0.21,Standard,154.65,4.2,Aide à domicile,1
376,64,F,en,7,3,0.13,Basic,86.48,4.2,Sport Senior,1
377,72,H,fr,5,6,0.19,Standard,361.96,4.8,Informatique,1
378,68,H,fr,8,4,0.15,Standard,249.99,3.8,Informatique,1
379,78,F,fr,19,4,0.34,Standard,198.64,4.5,Informatique,1
380,63,H,en,1,2,0.3,Basic,146.66,3.7,Informatique,1
381,63,H,fr,14,2,0.05,Premium,478.69,5.0,Club Voyage,1
382,65,F,en,7,2,0.08,None,45.9,4.9,Yoga,0
383,60,H,fr,78,2,0.38,Standard,349.67,3.7,Club Voyage,1
384,65,F,en,5,4,0.09,Basic,75.91,5.0,Sport Senior,1
385,64,H,en,9,3,0.32,None,43.38,4.4,Sport Senior,0
386,68,F,fr,36,3,0.22,Premium,443.28,4.1,Club Voyage,1
387,69,H,fr,3,3,0.3,Standard,194.64,3.7,Informatique,1
388,77,F,fr,11,4,0.26,Standard,168.18,4.8,Aide à domicile,1
389,72,H,en,12,5,0.09,Basic,134.91,4.4,Yoga,1
390,65,F,fr,12,3,0.34,Basic,99.52,3.6,Yoga,1
391,63,H,en,18,2,0.18,Standard,309.96,4.3,Club Voyage,1
392,70,H,fr,2,3,0.28,Premium,535.68,3.4,Club Voyage,1
393,61,F,en,15,1,0.13,Standard,238.58,4.0,Club Voyage,1
394,77,F,de,3,2,0.19,Basic,51.88,4.7,Yoga,1
395,73,H,fr,7,4,0.29,Standard,217.96,3.3,Soins Infirmiers,1
396,65,F,en,30,4,0.16,Basic,131.55,4.1,Aide à domicile,1
397,60,H,fr,3,13,0.11,Standard,168.91,4.1,Portage repas,1
398,74,F,en,15,4,0.09,Standard,194.08,4.6,Aide à domicile,1
399,67,H,fr,13,2,0.43,Basic,51.95,4.8,Sport Senior,1
400,74,F,fr,16,3,0.24,Basic,142.51,2.7,Aide à domicile,1
401,60,F,fr,29,3,0.06,Standard,162.84,3.5,Informatique,1
402,65,F,en,20,4,0.12,Standard,252.0,5.0,Informatique,1
403,68,H,fr,10,1,0.2,Basic,67.37,5.0,Informatique,1
404,68,F,fr,3,4,0.18,Basic,105.55,3.1,Yoga,1
405,65,F,en,2,1,0.15,Standard,271.96,4.9,Club Voyage,1
406,71,F,fr,1,6,0.57,Basic,89.77,4.1,Sport Senior,1
407,62,H,fr,9,1,0.03,Standard,201.81,4.5,Club Voyage,1
408,67,H,fr,25,10,0.07,Premium,473.48,3.8,Informatique,1
409,68,F,fr,3,2,0.24,Premium,587.14,4.7,Club Voyage,1
410,70,H,es,29,5,0.39,Standard,288.56,3.7,Informatique,1
411,71,H,fr,3,4,0.47,Standard,180.97,4.0,Jardinage,1
412,62,H,fr,27,1,0.23,Standard,220.94,2.9,Club Voyage,1
413,60,H,de,15,2,0.13,Basic,85.18,4.5,Sport Senior,1
414,74,F,fr,4,7,0.59,Standard,383.6,3.7,Soins Infirmiers,1
415,69,H,de,47,5,0.16,Basic,66.98,4.7,Sport Senior,1
416,64,F,fr,8,2,0.24,Standard,290.88,5.0,Club Voyage,1
417,75,F,fr,3,6,0.09,Standard,184.92,4.1,Yoga,1
418,68,F,fr,14,6,0.05,Basic,131.96,5.0,Sport Senior,1
419,73,F,fr,3,2,0.06,Basic,123.77,5.0,Informatique,1
420,68,F,fr,27,3,0.22,Basic,57.55,3.8,Sport Senior,1
421,78,F,fr,31,4,0.37,Standard,187.63,4.2,Informatique,1
422,76,H,fr,1,6,0.09,Basic,97.28,5.0,Aide à domicile,1
423,66,F,it,8,2,0.04,Basic,61.61,5.0,Yoga,1
424,72,F,fr,1,3,0.32,Basic,89.72,5.0,Yoga,1
425,71,H,fr,6,6,0.08,Standard,251.95,4.3,Informatique,1
426,74,F,fr,15,7,0.04,Standard,161.41,5.0,Yoga,1
427,63,H,de,6,5,0.3,Basic,133.08,3.1,Sport Senior,1
428,71,F,de,33,4,0.39,Standard,172.37,4.3,Jardinage,1
429,73,H,fr,4,4,0.35,Basic,148.13,4.1,Yoga,1
430,60,F,fr,3,4,0.25,Premium,559.72,4.6,Club Voyage,1
431,62,F,fr,13,5,0.16,Basic,98.57,4.3,Sport Senior,1
432,60,H,fr,30,1,0.12,Basic,56.43,5.0,Sport Senior,1
433,66,H,fr,1,4,0.13,Premium,1079.71,4.8,Club Voyage,1
434,71,H,it,20,4,0.09,Standard,226.38,4.3,Informatique,1
435,75,H,fr,10,6,0.03,Standard,157.28,5.0,Yoga,1
436,68,F,es,1,2,0.54,Basic,56.2,3.2,Sport Senior,1
437,76,H,en,13,3,0.18,Standard,166.2,3.9,Informatique,1
438,61,F,fr,7,5,0.14,Standard,331.79,4.3,Informatique,1
439,60,F,fr,7,6,0.27,Basic,120.61,5.0,Sport Senior,1
440,67,H,fr,2,1,0.41,Standard,150.9,4.3,Club Voyage,1
441,69,F,en,14,3,0.17,Basic,55.86,5.0,Sport Senior,1
442,67,H,fr,2,7,0.34,Standard,165.84,4.2,Sport Senior,1
443,60,F,fr,8,1,0.15,Standard,164.44,4.0,Club Voyage,1
444,67,H,fr,22,3,0.1,Basic,67.35,4.8,Sport Senior,1
445,61,F,fr,17,7,0.16,Standard,296.67,4.4,Informatique,1
446,71,H,fr,3,2,0.11,Basic,138.16,3.2,Informatique,1
447,69,F,fr,21,3,0.33,Basic,70.49,4.3,Sport Senior,1
448,63,F,fr,26,4,0.08,Basic,98.41,4.9,Sport Senior,1
449,65,F,es,17,3,0.11,Basic,70.78,5.0,Sport Senior,1
450,62,F,fr,64,2,0.12,Premium,440.13,5.0,Club Voyage,1
451,67,F,fr,1,1,0.06,Basic,116.69,4.0,Club Voyage,1
452,72,F,fr,1,3,0.56,Premium,455.56,3.0,Club Voyage,1
453,63,F,fr,12,6,0.2,Basic,135.45,4.5,Yoga,1
454,70,F,fr,5,1,0.47,Standard,183.43,2.9,Club Voyage,1
455,65,H,fr,7,3,0.13,Basic,143.41,4.7,Aide à domicile,1
456,64,F,fr,16,5,0.2,Standard,183.07,3.8,Yoga,1
457,67,H,fr,29,2,0.16,Basic,115.68,4.4,Informatique,1
458,62,H,fr,4,3,0.21,Standard,211.39,4.8,Informatique,1
459,65,H,fr,3,3,0.24,Basic,79.37,3.2,Sport Senior,1
460,62,F,fr,17,3,0.08,Standard,330.62,4.5,Club Voyage,1
461,77,F,fr,23,1,0.17,Basic,74.57,4.2,Jardinage,1
462,68,H,fr,18,2,0.18,Standard,262.81,4.3,Club Voyage,1
463,64,F,fr,2,3,0.04,Basic,75.88,4.9,Sport Senior,1
464,69,F,fr,18,8,0.15,Basic,137.43,4.5,Portage repas,1
465,67,H,en,7,1,0.42,None,48.03,4.0,Informatique,0
466,66,F,fr,12,4,0.41,Basic,80.91,3.9,Yoga,1
467,71,H,fr,7,8,0.38,Standard,250.57,4.2,Aide à domicile,1
468,71,H,de,1,4,0.07,Standard,259.26,4.2,Informatique,1
469,65,F,en,68,3,0.24,Premium,490.97,4.4,Club Voyage,1
470,65,H,fr,3,6,0.1,Basic,127.22,3.5,Sport Senior,1
471,66,F,fr,14,4,0.31,Basic,100.87,3.7,Sport Senior,1
472,60,H,fr,4,4,0.46,Standard,179.19,3.1,Informatique,1
473,60,H,de,1,1,0.31,Basic,56.9,3.6,Informatique,1
474,74,F,de,54,5,0.34,Standard,218.26,4.5,Aide à domicile,1
475,76,H,fr,1,8,0.13,Standard,379.93,4.0,Informatique,1
476,66,H,fr,12,1,0.13,Standard,313.32,4.1,Club Voyage,1
477,70,F,fr,17,2,0.22,Basic,63.43,5.0,Yoga,1
478,69,H,fr,11,3,0.13,Basic,87.27,3.6,Sport Senior,1
479,83,F,de,18,6,0.22,Standard,238.5,3.6,Soins Infirmiers,1
480,73,H,fr,3,3,0.17,Basic,130.46,4.4,Jardinage,1
481,67,F,fr,1,6,0.42,Basic,88.63,3.4,Sport Senior,1
482,63,F,fr,10,1,0.16,None,44.0,4.6,Sport Senior,0
483,60,H,fr,7,3,0.06,Basic,72.87,5.0,Sport Senior,1
484,69,F,fr,18,4,0.29,Standard,241.92,3.3,Informatique,1
485,64,F,fr,1,2,0.19,Standard,283.54,3.8,Club Voyage,1
486,60,H,es,1,7,0.12,Premium,431.12,5.0,Informatique,1
487,64,F,fr,5,5,0.29,Standard,216.16,4.4,Informatique,1
488,62,H,fr,19,3,0.41,Premium,789.15,4.2,Club Voyage,1
489,76,F,fr,8,5,0.14,Standard,250.72,4.6,Informatique,1
490,72,F,fr,19,3,0.11,Basic,88.6,5.0,Yoga,1
491,67,H,fr,13,4,0.36,Basic,58.33,4.1,Sport Senior,1
492,75,F,fr,7,1,0.48,Basic,72.7,3.3,Jardinage,1
493,68,F,fr,22,3,0.26,Basic,132.53,3.8,Informatique,1
494,63,F,fr,14,2,0.25,Standard,228.1,4.2,Club Voyage,1
495,75,F,en,7,5,0.33,Basic,131.56,4.3,Aide à domicile,1
496,70,H,fr,2,5,0.15,Basic,103.4,4.7,Yoga,1
497,62,F,fr,6,1,0.11,Standard,223.94,5.0,Club Voyage,1
498,67,F,fr,1,4,0.09,Standard,248.26,5.0,Informatique,1
499,63,F,fr,8,4,0.33,Standard,202.26,3.2,Informatique,1
500,61,H,en,1,2,0.26,Basic,113.63,4.0,Informatique,1
501,72,H,fr,18,7,0.46,Premium,461.3,2.7,Soins Infirmiers,1
502,77,H,en,6,7,0.24,Standard,341.64,5.0,Soins Infirmiers,1
503,61,H,es,12,3,0.2,Basic,86.71,4.9,Sport Senior,1
504,70,H,fr,5,6,0.22,Basic,98.21,3.0,Sport Senior,1
505,64,F,fr,26,1,0.12,Standard,166.82,4.3,Club Voyage,1
506,65,F,fr,9,7,0.51,Standard,164.55,3.9,Yoga,1
507,65,H,fr,17,2,0.27,Premium,407.13,4.6,Club Voyage,1
508,63,F,fr,13,2,0.08,Premium,437.14,4.6,Club Voyage,1
509,68,F,fr,15,4,0.16,Standard,200.3,4.4,Informatique,1
510,63,F,fr,9,2,0.1,Basic,73.42,4.6,Sport Senior,1
511,69,H,fr,80,8,0.07,Standard,155.3,5.0,Sport Senior,1
512,67,F,fr,2,3,0.09,Basic,74.86,5.0,Sport Senior,1
513,66,H,fr,9,4,0.03,Basic,87.88,4.3,Sport Senior,1
514,63,H,fr,6,3,0.29,Basic,113.46,4.0,Informatique,1
515,65,F,fr,6,5,0.1,Basic,121.43,4.6,Yoga,1
516,71,F,fr,17,3,0.28,Basic,108.41,4.8,Aide à domicile,1
517,70,F,en,1,6,0.49,Standard,338.83,4.3,Informatique,1
518,63,F,fr,6,4,0.13,Basic,131.88,4.7,Sport Senior,1
519,68,H,fr,7,4,0.14,Premium,648.26,4.0,Club Voyage,1
520,71,F,fr,9,7,0.11,Standard,321.84,3.5,Jardinage,1
521,60,H,fr,7,4,0.3,Basic,105.2,4.3,Sport Senior,1
522,70,F,fr,5,4,0.38,Standard,222.48,4.5,Informatique,1
523,64,H,fr,10,2,0.22,Basic,144.23,4.3,Informatique,1
524,70,H,es,29,4,0.06,Basic,91.93,4.3,Sport Senior,1
525,64,H,fr,5,1,0.27,None,47.13,4.0,Sport Senior,0
526,60,F,fr,2,1,0.09,Standard,199.69,4.0,Club Voyage,1
527,60,F,fr,9,1,0.03,Basic,142.56,4.9,Club Voyage,1
528,68,F,fr,23,4,0.33,Basic,72.53,3.9,Sport Senior,1
529,69,F,fr,2,7,0.04,Premium,495.39,4.8,Informatique,1
530,63,F,it,23,5,0.55,Standard,156.79,4.0,Aide à domicile,1
531,71,F,fr,15,4,0.31,Standard,221.67,3.9,Jardinage,1
532,60,F,fr,10,5,0.07,Standard,152.68,4.2,Yoga,1
533,67,H,fr,8,3,0.25,Standard,355.42,4.4,Club Voyage,1
534,61,H,fr,7,3,0.26,Basic,85.89,3.8,Sport Senior,1
535,64,H,fr,16,1,0.51,Basic,55.36,4.2,Informatique,1
536,68,F,fr,8,6,0.24,Basic,130.91,4.0,Yoga,1
537,63,H,fr,13,1,0.23,None,31.41,3.8,Informatique,0
538,66,F,fr,1,2,0.11,Premium,544.32,5.0,Club Voyage,1
539,73,H,fr,34,2,0.05,Basic,83.65,3.9,Yoga,1
540,65,F,fr,8,3,0.21,Standard,379.62,3.7,Club Voyage,1
541,72,F,fr,30,6,0.37,Standard,347.66,3.8,Informatique,1
542,62,F,de,12,1,0.27,None,42.54,3.7,Yoga,0
543,70,F,fr,13,2,0.12,Basic,83.06,4.6,Yoga,1
544,75,H,fr,3,6,0.21,Standard,195.75,3.7,Aide à domicile,1
545,60,F,es,1,3,0.32,Basic,114.55,3.6,Informatique,1
546,64,F,fr,3,6,0.2,Standard,299.27,5.0,Informatique,1
547,70,F,fr,10,1,0.17,Basic,51.96,4.0,Sport Senior,1
548,66,H,it,1,2,0.09,None,28.19,3.4,Sport Senior,0
549,69,F,fr,26,6,0.13,Basic,79.75,4.0,Sport Senior,1
550,64,H,fr,7,1,0.25,Standard,182.89,4.4,Club Voyage,1
551,68,H,fr,8,3,0.11,Premium,400.71,5.0,Club Voyage,1
552,67,H,fr,2,4,0.07,Premium,785.45,4.9,Club Voyage,1
553,73,F,fr,24,4,0.16,Basic,97.89,5.0,Aide à domicile,1
554,69,F,fr,13,6,0.46,Standard,277.32,3.3,Informatique,1
555,69,F,fr,2,3,0.11,Basic,84.53,5.0,Sport Senior,1
556,65,F,en,3,5,0.19,Basic,109.21,4.0,Yoga,1
557,65,H,fr,1,1,0.15,Basic,82.88,4.8,Informatique,1
558,65,H,de,12,1,0.06,Basic,146.23,4.1,Club Voyage,1
559,69,F,fr,2,3,0.25,Standard,153.77,4.5,Informatique,1
560,65,H,fr,8,3,0.13,Basic,58.13,4.7,Sport Senior,1
561,69,F,fr,15,4,0.06,Standard,239.94,4.4,Informatique,1
562,78,F,fr,9,6,0.51,Standard,200.32,3.7,Aide à domicile,1
563,72,F,fr,8,4,0.09,Basic,120.48,4.7,Yoga,1
564,66,F,fr,2,3,0.02,Premium,594.97,5.0,Club Voyage,1
565,74,H,fr,9,1,0.21,Basic,52.93,4.6,Jardinage,1
566,65,F,fr,1,2,0.42,Basic,56.68,3.6,Yoga,1
567,60,H,it,1,3,0.09,Basic,139.49,4.3,Informatique,1
568,62,F,fr,23,1,0.18,None,28.12,3.9,Sport Senior,0
569,60,H,fr,32,2,0.07,Standard,212.82,4.7,Club Voyage,1
570,66,H,fr,1,4,0.05,Basic,107.48,5.0,Sport Senior,1
571,68,H,fr,13,6,0.05,Standard,321.44,5.0,Informatique,1
572,76,F,fr,4,2,0.16,Basic,77.56,4.1,Jardinage,1
573,69,F,fr,8,2,0.17,Premium,461.53,3.9,Club Voyage,1
574,66,F,it,9,3,0.25,Basic,89.83,4.3,Sport Senior,1
575,72,F,fr,9,8,0.37,Standard,282.56,4.1,Aide à domicile,1
576,60,F,en,13,1,0.43,Standard,299.74,3.3,Club Voyage,1
577,69,H,fr,3,5,0.21,Standard,302.09,4.3,Informatique,1
578,71,F,fr,17,2,0.12,Basic,52.8,4.8,Aide à domicile,1
579,60,H,fr,4,2,0.31,Basic,60.38,3.3,Sport Senior,1
580,73,H,fr,28,1,0.17,Basic,62.77,4.0,Jardinage,1
581,69,F,fr,1,5,0.28,Basic,93.92,4.6,Yoga,1
582,65,H,fr,1,3,0.04,Basic,72.69,4.7,Sport Senior,1
583,71,F,fr,2,4,0.18,Basic,110.61,4.7,Aide à domicile,1
584,79,F,fr,14,8,0.18,Standard,312.7,5.0,Aide à domicile,1
585,68,F,fr,2,3,0.1,Basic,72.08,4.6,Sport Senior,1
586,69,F,fr,3,7,0.18,Basic,111.58,5.0,Sport Senior,1
587,65,F,en,5,2,0.14,None,45.03,4.1,Sport Senior,0
588,63,H,fr,13,4,0.33,Standard,185.54,3.9,Informatique,1
589,72,H,fr,12,6,0.16,Basic,104.06,4.4,Sport Senior,1
590,63,H,fr,26,4,0.31,Premium,695.92,4.4,Club Voyage,1
591,68,F,fr,2,2,0.38,None,49.69,3.8,Yoga,0
592,65,H,es,3,1,0.13,Basic,68.46,5.0,Informatique,1
593,70,H,en,4,2,0.17,Basic,129.48,4.6,Informatique,1
594,69,F,fr,5,5,0.56,Standard,222.01,2.4,Informatique,1
595,73,H,fr,15,6,0.09,Basic,142.2,5.0,Yoga,1
596,65,H,es,9,2,0.13,Standard,321.1,5.0,Club Voyage,1
597,66,H,fr,10,6,0.56,Basic,86.38,3.6,Sport Senior,1
598,63,F,fr,5,2,0.2,Standard,347.07,4.3,Club Voyage,1
599,65,H,fr,17,5,0.03,Basic,94.58,5.0,Sport Senior,1
600,69,F,fr,8,4,0.09,Standard,228.92,3.8,Informatique,1
601,71,H,fr,8,4,0.18,Basic,100.33,4.4,Aide à domicile,1
602,63,F,fr,4,2,0.58,Basic,132.59,3.2,Informatique,1
603,72,H,fr,5,4,0.23,Basic,144.55,3.4,Jardinage,1
604,74,F,it,10,5,0.4,Standard,231.92,4.0,Jardinage,1
605,70,F,en,1,5,0.38,Standard,161.07,4.3,Yoga,1
606,77,H,fr,34,2,0.17,Basic,133.25,4.2,Jardinage,1
607,64,H,en,10,1,0.08,Standard,169.55,3.8,Club Voyage,1
608,61,F,fr,13,6,0.16,Basic,116.82,4.8,Sport Senior,1
609,60,H,fr,1,1,0.13,None,32.46,4.6,Sport Senior,0
610,75,H,fr,1,7,0.12,Standard,211.31,4.1,Aide à domicile,1
611,71,H,it,40,1,0.33,Basic,69.95,3.9,Jardinage,1
612,67,H,fr,3,3,0.22,Premium,422.08,4.2,Club Voyage,1
613,69,H,fr,3,2,0.09,Basic,51.55,4.7,Sport Senior,1
614,62,H,fr,26,6,0.3,Basic,82.64,3.8,Sport Senior,1
615,80,H,fr,20,4,0.16,Standard,220.71,5.0,Informatique,1
616,68,F,fr,13,5,0.37,Basic,91.31,4.4,Yoga,1
617,68,H,fr,15,4,0.11,Premium,528.69,5.0,Club Voyage,1
618,71,H,fr,1,3,0.31,Basic,88.66,4.5,Aide à domicile,1
619,70,H,fr,14,3,0.18,Basic,93.72,3.9,Sport Senior,1
620,69,H,en,4,1,0.23,None,18.73,4.2,Sport Senior,0
621,64,H,fr,4,5,0.13,Standard,248.1,3.9,Informatique,1
622,70,H,fr,7,2,0.58,Basic,64.76,3.6,Aide à domicile,1
623,77,F,fr,7,4,0.07,Basic,119.06,4.2,Yoga,1
624,74,F,fr,10,7,0.09,Standard,239.27,5.0,Yoga,1
625,75,F,fr,16,2,0.18,Basic,71.69,5.0,Aide à domicile,1
626,65,H,fr,28,1,0.49,Basic,120.86,3.6,Club Voyage,1
627,63,F,fr,8,4,0.23,Standard,248.12,5.0,Informatique,1
628,67,F,fr,11,3,0.13,Basic,86.1,5.0,Sport Senior,1
629,68,F,fr,9,6,0.32,Premium,404.81,4.4,Informatique,1
630,73,H,fr,1,1,0.57,Standard,220.66,2.8,Club Voyage,1
631,60,F,fr,22,7,0.15,Basic,128.01,4.4,Sport Senior,1
632,75,F,fr,16,3,0.28,Standard,193.18,4.6,Jardinage,1
633,67,H,de,39,2,0.04,Premium,512.5,4.6,Club Voyage,1
634,65,F,fr,6,4,0.16,Basic,116.57,4.7,Sport Senior,1
635,62,F,fr,21,2,0.04,Basic,112.68,4.0,Informatique,1
636,60,F,fr,16,5,0.31,Basic,132.05,4.8,Yoga,1
637,72,H,en,2,4,0.05,Standard,222.9,4.3,Informatique,1
638,68,F,fr,43,2,0.14,Standard,318.67,4.5,Club Voyage,1
639,61,H,fr,2,5,0.12,Premium,1126.43,4.6,Club Voyage,1
640,61,F,en,22,1,0.35,Standard,292.39,4.2,Club Voyage,1
641,66,H,fr,8,10,0.3,Premium,573.55,4.4,Soins Infirmiers,1
642,76,H,fr,12,5,0.27,Standard,166.31,4.4,Aide à domicile,1
643,66,H,fr,9,4,0.19,Basic,54.85,4.5,Sport Senior,1
644,60,F,fr,1,3,0.32,Basic,102.6,2.8,Yoga,1
645,66,H,fr,36,2,0.27,Standard,303.89,3.9,Club Voyage,1
646,66,H,fr,25,1,0.06,Standard,201.86,4.5,Club Voyage,1
647,60,H,en,11,3,0.06,Basic,55.75,4.8,Sport Senior,1
648,67,H,es,9,1,0.09,Standard,236.43,5.0,Club Voyage,1
649,66,F,fr,5,3,0.38,Premium,592.49,3.2,Club Voyage,1
650,71,F,fr,3,5,0.56,Standard,150.87,4.3,Aide à domicile,1
651,77,F,fr,19,1,0.58,Basic,53.63,3.7,Jardinage,1
652,73,H,en,9,3,0.22,Basic,110.97,5.0,Aide à domicile,1
653,66,H,fr,14,1,0.12,Standard,199.14,4.2,Club Voyage,1
654,62,F,fr,5,3,0.21,Basic,58.34,4.2,Sport Senior,1
655,80,F,fr,27,1,0.32,Basic,62.57,3.9,Jardinage,1
656,68,H,de,46,5,0.13,Standard,207.67,3.9,Informatique,1
657,68,F,de,13,1,0.16,Standard,196.68,5.0,Club Voyage,1
658,67,H,fr,24,2,0.15,Standard,331.72,3.9,Club Voyage,1
659,68,F,de,4,3,0.31,Premium,498.23,4.0,Club Voyage,1
660,67,F,it,44,3,0.08,Basic,77.16,4.8,Sport Senior,1
661,65,H,fr,4,1,0.11,Standard,280.74,3.0,Club Voyage,1
662,65,F,fr,4,3,0.16,Basic,60.58,4.3,Sport Senior,1
663,67,F,fr,31,3,0.33,Premium,706.28,4.0,Club Voyage,1
664,65,H,fr,5,3,0.23,Premium,758.16,3.9,Club Voyage,1
665,64,F,fr,6,2,0.07,Basic,67.84,5.0,Yoga,1
666,68,H,en,24,2,0.31,Standard,360.93,2.9,Club Voyage,1
667,66,H,fr,24,1,0.05,Standard,292.64,5.0,Club Voyage,1
668,75,F,fr,2,3,0.34,Standard,177.65,3.4,Informatique,1
669,60,F,en,5,5,0.19,Standard,256.48,4.3,Informatique,1
670,73,H,fr,4,4,0.01,Standard,209.45,4.6,Informatique,1
671,74,H,fr,28,3,0.09,Basic,91.84,5.0,Aide à domicile,1
672,60,H,fr,5,17,0.57,Standard,290.26,4.1,Portage repas,1
673,66,F,fr,4,6,0.45,Basic,148.09,3.4,Sport Senior,1
674,66,H,en,5,2,0.19,Basic,69.46,4.6,Sport Senior,1
675,60,F,en,26,2,0.38,Basic,51.39,4.3,Sport Senior,1
676,64,H,de,3,2,0.4,Basic,72.03,3.7,Yoga,1
677,62,H,en,3,2,0.17,Basic,130.19,4.2,Informatique,1
678,76,F,fr,22,5,0.03,Standard,154.27,5.0,Yoga,1
679,72,H,fr,3,4,0.12,Standard,173.21,3.6,Informatique,1
680,74,F,fr,9,4,0.17,Standard,176.23,3.8,Jardinage,1
681,71,F,fr,8,2,0.2,Basic,103.62,3.7,Aide à domicile,1
682,62,F,fr,1,4,0.25,Basic,93.32,5.0,Sport Senior,1
683,65,H,en,12,2,0.18,Basic,103.27,3.4,Informatique,1
684,70,H,fr,14,2,0.37,Standard,209.28,2.9,Club Voyage,1
685,61,H,es,3,2,0.27,Standard,333.12,3.3,Club Voyage,1
686,71,F,es,11,4,0.32,Standard,164.21,4.7,Jardinage,1
687,66,H,fr,2,8,0.3,Standard,173.68,4.1,Sport Senior,1
688,66,F,fr,17,3,0.07,Basic,71.55,4.5,Sport Senior,1
689,71,F,fr,10,7,0.11,Standard,212.23,4.7,Aide à domicile,1
690,70,F,fr,7,2,0.2,Basic,71.21,4.1,Yoga,1
691,66,H,it,40,2,0.08,Basic,93.34,4.9,Informatique,1
692,73,F,fr,37,3,0.09,Standard,155.95,5.0,Informatique,1
693,62,F,es,1,5,0.21,Basic,119.43,3.9,Yoga,1
694,71,F,fr,5,3,0.3,Basic,78.98,4.6,Aide à domicile,1
695,70,H,fr,4,6,0.51,Standard,200.19,3.9,Aide à domicile,1
696,66,F,fr,37,2,0.26,Standard,204.53,3.9,Club Voyage,1
697,69,H,fr,3,3,0.32,Basic,56.5,4.3,Sport Senior,1
698,61,F,fr,1,3,0.29,Premium,404.09,4.5,Club Voyage,1
699,72,F,fr,3,4,0.17,Basic,78.17,3.3,Yoga,1
700,67,H,it,17,2,0.18,Premium,451.59,3.8,Club Voyage,1
701,65,F,fr,9,1,0.21,Standard,297.37,4.7,Club Voyage,1
702,73,H,es,42,4,0.19,Standard,171.78,4.5,Informatique,1
703,64,H,fr,21,4,0.03,Basic,83.01,5.0,Sport Senior,1
704,60,H,fr,3,2,0.22,Standard,311.84,4.3,Club Voyage,1
705,60,H,fr,6,6,0.02,Standard,362.27,5.0,Informatique,1
706,71,H,de,21,4,0.13,Standard,274.51,4.3,Informatique,1
707,61,H,en,16,3,0.46,Basic,77.02,3.7,Sport Senior,1
708,76,H,fr,5,4,0.22,Standard,237.46,4.4,Informatique,1
709,60,F,fr,11,4,0.03,Basic,142.19,4.6,Yoga,1
710,76,H,fr,11,5,0.22,Standard,176.85,5.0,Aide à domicile,1
711,69,F,fr,26,3,0.42,Basic,65.89,4.8,Yoga,1
712,67,F,fr,1,3,0.07,Basic,72.67,4.4,Yoga,1
713,65,H,fr,4,3,0.03,Premium,769.72,4.7,Club Voyage,1
714,69,F,fr,15,6,0.15,Basic,84.0,4.4,Sport Senior,1
715,67,F,en,13,2,0.5,Basic,67.99,3.9,Aide à domicile,1
716,73,F,fr,6,5,0.28,Basic,120.0,3.9,Aide à domicile,1
717,68,F,en,24,5,0.06,Basic,138.01,4.0,Sport Senior,1
718,68,F,fr,16,4,0.52,Standard,165.36,2.3,Informatique,1
719,66,F,fr,11,5,0.33,Basic,141.25,4.3,Yoga,1
720,67,H,fr,4,4,0.38,Basic,109.0,3.6,Sport Senior,1
721,69,H,fr,5,1,0.06,Standard,208.56,4.8,Club Voyage,1
722,60,H,fr,13,4,0.01,Basic,96.41,5.0,Sport Senior,1
723,61,F,en,41,5,0.28,Basic,84.09,4.1,Sport Senior,1
724,71,H,fr,24,1,0.38,Basic,71.36,3.1,Jardinage,1
725,68,F,fr,3,2,0.09,Basic,82.45,4.9,Yoga,1
726,67,F,de,17,2,0.24,Premium,427.21,4.7,Club Voyage,1
727,68,H,fr,34,3,0.14,Basic,123.36,5.0,Informatique,1
728,69,H,fr,2,1,0.27,Basic,141.37,4.6,Club Voyage,1
729,65,H,fr,14,5,0.15,Basic,113.32,4.2,Yoga,1
730,64,F,fr,2,2,0.17,Premium,424.56,4.6,Club Voyage,1
731,68,H,fr,1,2,0.07,Standard,358.35,4.5,Club Voyage,1
732,63,F,fr,45,9,0.17,Standard,301.92,4.0,Informatique,1
733,70,H,fr,3,3,0.47,Basic,61.39,3.7,Sport Senior,1
734,60,F,fr,20,6,0.14,Basic,148.25,4.7,Yoga,1
735,73,F,fr,10,9,0.47,Premium,574.4,3.0,Soins Infirmiers,1
736,70,F,de,12,4,0.04,Basic,62.63,4.7,Sport Senior,1
737,69,H,en,2,1,0.2,Standard,186.34,4.1,Club Voyage,1
738,72,F,fr,17,2,0.17,Basic,91.95,4.3,Aide à domicile,1
739,76,H,es,5,7,0.11,Standard,288.79,4.9,Informatique,1
740,73,H,de,12,4,0.39,Standard,211.97,3.9,Jardinage,1
741,60,H,fr,7,4,0.13,Standard,206.87,4.1,Informatique,1
742,61,H,fr,3,4,0.11,Standard,174.77,4.7,Informatique,1
743,64,H,it,2,2,0.33,Premium,514.13,3.7,Club Voyage,1
744,68,H,it,6,1,0.09,Standard,174.2,3.5,Club Voyage,1
745,70,H,fr,1,3,0.11,Basic,87.93,5.0,Sport Senior,1
746,64,H,fr,40,2,0.11,Premium,541.66,4.7,Club Voyage,1
747,68,F,en,5,1,0.17,Standard,320.7,4.0,Club Voyage,1
748,64,F,en,14,4,0.25,Basic,110.29,4.0,Yoga,1
749,64,H,es,11,4,0.37,Standard,166.84,2.8,Informatique,1
